Customer,y,m,rentFees,d,lateFees
t0007685,2019,3,115,11,25
t0007685,2019,4,115,11,25
t0007685,2019,5,115,11,25
t0007685,2019,6,115,11,25
t0007685,2019,7,115,11,25
t0007685,2019,8,115,NA,NA
t0007685,2019,9,115,NA,NA
t0007685,2019,10,115,NA,NA
t0007685,2019,11,115,NA,NA
t0007685,2019,12,115,11,25
t0007685,2020,1,115,11,25
t0007685,2020,2,115,11,25
t0007685,2020,3,115,11,25
t0007685,2020,4,115,NA,NA
t0007685,2020,5,115,NA,NA
t0007685,2020,6,115,NA,NA
t0007685,2020,7,115,NA,NA
t0007685,2020,8,115,NA,NA
t0007685,2020,9,115,NA,NA
t0007685,2020,10,115,NA,NA
t0007685,2020,11,115,NA,NA
t0007685,2020,12,115,NA,NA
t0007685,2021,1,115,NA,NA
t0007685,2021,2,115,NA,NA
t0007690,2017,1,52,NA,NA
t0007690,2017,2,52,NA,NA
t0007690,2017,3,52,NA,NA
t0007690,2017,4,73,NA,NA
t0007690,2017,5,73,NA,NA
t0007690,2017,6,73,NA,NA
t0007690,2017,7,73,NA,NA
t0007690,2017,8,73,NA,NA
t0007690,2017,9,73,NA,NA
t0007690,2017,10,73,NA,NA
t0007690,2017,11,73,NA,NA
t0007690,2017,12,73,11,25
t0007690,2018,1,73,NA,NA
t0007690,2018,2,73,NA,NA
t0007690,2018,3,73,NA,NA
t0007690,2018,4,73,11,25
t0007690,2018,4,701,11,25
t0007690,2018,5,701,NA,NA
t0007690,2018,6,701,NA,NA
t0007690,2018,7,701,NA,NA
t0007690,2018,8,701,NA,NA
t0007690,2018,9,701,NA,NA
t0007690,2018,10,701,NA,NA
t0007690,2018,11,701,NA,NA
t0007690,2018,12,701,NA,NA
t0007690,2019,1,701,NA,NA
t0007690,2019,2,701,NA,NA
t0007690,2019,3,701,NA,NA
t0007690,2019,4,701,NA,NA
t0007690,2019,5,701,NA,NA
t0007690,2019,6,701,NA,NA
t0007690,2019,7,701,NA,NA
t0007690,2019,8,701,NA,NA
t0007690,2019,9,701,NA,NA
t0007690,2019,2,479,NA,NA
t0007690,2019,3,479,NA,NA
t0007690,2019,4,479,NA,NA
t0007690,2019,5,479,NA,NA
t0007690,2019,6,479,NA,NA
t0007690,2019,7,479,NA,NA
t0007690,2019,8,479,NA,NA
t0007690,2019,9,479,NA,NA
t0007690,2019,10,479,NA,NA
t0007690,2019,11,479,NA,NA
t0007690,2019,12,479,NA,NA
t0007690,2020,1,479,NA,NA
t0007690,2020,2,479,11,25
t0007690,2020,3,479,NA,NA
t0007690,2020,4,479,NA,NA
t0007690,2020,5,479,NA,NA
t0007690,2020,6,479,NA,NA
t0007690,2020,7,479,NA,NA
t0007690,2020,8,479,NA,NA
t0007690,2020,9,479,NA,NA
t0007690,2020,2,83,11,25
t0007690,2020,3,83,NA,NA
t0007690,2020,4,83,NA,NA
t0007690,2020,5,83,NA,NA
t0007690,2020,6,83,NA,NA
t0007690,2020,7,83,NA,NA
t0007690,2020,8,83,NA,NA
t0007690,2020,9,83,NA,NA
t0007690,2020,10,83,NA,NA
t0007690,2020,11,83,NA,NA
t0007690,2020,12,83,NA,NA
t0007690,2021,1,83,NA,NA
t0007690,2021,2,83,NA,NA
t0007693,2017,1,501,NA,NA
t0007693,2017,2,515,NA,NA
t0007693,2017,3,515,NA,NA
t0007693,2017,4,515,NA,NA
t0007693,2017,5,515,NA,NA
t0007693,2017,6,515,NA,NA
t0007693,2017,7,515,NA,NA
t0007693,2017,8,515,NA,NA
t0007693,2017,9,515,NA,NA
t0007693,2017,10,569,NA,NA
t0007693,2017,11,569,NA,NA
t0007693,2017,12,569,11,25
t0007693,2018,1,569,11,25
t0007693,2018,2,569,NA,NA
t0007693,2018,3,569,NA,NA
t0007693,2018,4,569,NA,NA
t0007693,2018,5,569,NA,NA
t0007693,2018,6,569,11,25
t0007693,2018,7,569,11,25
t0007693,2018,8,569,11,25
t0007693,2018,9,569,11,25
t0007693,2018,9,96,11,25
t0007693,2018,10,96,NA,NA
t0007693,2018,11,96,NA,NA
t0007693,2018,12,96,NA,NA
t0007693,2019,1,96,NA,NA
t0007693,2019,2,96,NA,NA
t0007693,2019,3,96,NA,NA
t0007693,2019,4,96,NA,NA
t0007693,2019,5,96,NA,NA
t0007693,2019,6,96,NA,NA
t0007693,2019,7,96,NA,NA
t0007693,2019,8,96,NA,NA
t0007693,2019,9,96,NA,NA
t0007693,2019,10,96,NA,NA
t0007693,2019,11,96,11,25
t0007693,2019,12,96,11,25
t0007693,2020,1,96,11,25
t0007693,2020,2,96,11,25
t0007693,2020,3,115,11,25
t0007693,2020,4,115,NA,NA
t0007693,2020,5,115,NA,NA
t0007693,2020,6,115,NA,NA
t0007693,2020,7,115,NA,NA
t0007693,2020,8,115,NA,NA
t0007693,2020,9,115,NA,NA
t0007693,2020,10,115,NA,NA
t0007693,2020,11,115,NA,NA
t0007693,2020,12,115,NA,NA
t0007693,2021,1,115,NA,NA
t0007693,2021,2,115,NA,NA
t0007702,2017,1,236,11,25
t0007702,2017,2,236,11,25
t0007702,2017,3,236,11,25
t0007702,2017,4,236,11,25
t0007702,2017,5,236,NA,NA
t0007702,2017,6,236,NA,NA
t0007702,2017,7,236,11,25
t0007702,2017,8,236,11,25
t0007702,2017,9,236,11,25
t0007702,2017,10,236,11,25
t0007702,2017,11,236,11,25
t0007702,2017,12,237,11,25
t0007702,2018,1,237,11,25
t0007702,2018,2,237,11,25
t0007702,2018,3,237,11,25
t0007702,2018,4,237,11,25
t0007702,2018,5,237,11,25
t0007702,2018,6,84,11,25
t0007702,2018,7,84,11,25
t0007702,2018,8,84,11,25
t0007702,2018,9,84,11,25
t0007702,2018,10,84,11,25
t0007702,2018,11,88,11,25
t0007702,2018,12,88,11,25
t0007702,2019,1,88,11,25
t0007702,2019,2,88,11,25
t0007702,2019,3,88,11,25
t0007702,2019,4,88,11,25
t0007702,2019,5,88,NA,NA
t0007702,2019,6,88,NA,NA
t0007702,2019,7,88,NA,NA
t0007702,2019,8,88,NA,NA
t0007702,2019,9,88,NA,NA
t0007702,2019,10,88,NA,NA
t0007702,2019,11,88,NA,NA
t0007702,2019,12,88,11,25
t0007702,2020,1,88,11,25
t0007702,2020,2,88,11,25
t0007702,2020,3,88,11,25
t0007702,2020,4,88,NA,NA
t0007702,2020,5,88,NA,NA
t0007702,2020,6,88,NA,NA
t0007702,2020,7,88,NA,NA
t0007702,2020,8,88,NA,NA
t0007702,2020,9,88,NA,NA
t0007702,2020,10,88,NA,NA
t0007702,2020,11,88,NA,NA
t0007702,2020,12,95,NA,NA
t0007702,2021,1,95,NA,NA
t0007702,2021,2,95,NA,NA
t0007715,2017,1,53,NA,NA
t0007715,2016,11,52,NA,NA
t0007715,2016,12,52,NA,NA
t0007715,2017,1,52,NA,NA
t0007715,2017,2,53,NA,NA
t0007715,2017,2,52,NA,NA
t0007715,2017,3,52,NA,NA
t0007715,2017,4,52,NA,NA
t0007715,2017,5,52,NA,NA
t0007715,2017,6,52,NA,NA
t0007715,2017,7,52,NA,NA
t0007715,2017,8,52,NA,NA
t0007715,2017,9,52,NA,NA
t0007715,2017,10,52,NA,NA
t0007715,2017,11,78,NA,NA
t0007715,2017,12,78,NA,NA
t0007715,2018,1,78,NA,NA
t0007715,2018,2,78,NA,NA
t0007715,2018,3,78,NA,NA
t0007715,2018,4,78,NA,NA
t0007715,2018,5,78,NA,NA
t0007715,2018,6,78,NA,NA
t0007715,2018,7,78,NA,NA
t0007715,2018,8,78,NA,NA
t0007715,2018,9,78,NA,NA
t0007715,2018,10,78,NA,NA
t0007715,2018,11,82,NA,NA
t0007715,2018,12,82,NA,NA
t0007715,2019,1,82,NA,NA
t0007715,2019,2,82,NA,NA
t0007715,2019,3,82,NA,NA
t0007715,2019,4,82,NA,NA
t0007715,2019,5,82,NA,NA
t0007715,2019,6,82,NA,NA
t0007715,2019,7,82,NA,NA
t0007715,2019,8,82,11,25
t0007715,2019,9,82,11,25
t0007715,2019,10,82,11,25
t0007715,2019,11,82,11,25
t0007715,2019,12,82,11,25
t0007715,2020,1,82,11,25
t0007715,2020,2,82,11,25
t0007715,2020,3,82,11,25
t0007715,2020,4,88,NA,NA
t0007715,2020,5,88,NA,NA
t0007715,2020,6,88,NA,NA
t0007715,2020,7,88,NA,NA
t0007715,2020,8,88,NA,NA
t0007715,2020,9,88,NA,NA
t0007715,2020,10,88,NA,NA
t0007715,2020,11,88,NA,NA
t0007715,2020,12,92,NA,NA
t0007715,2021,1,92,NA,NA
t0007715,2021,2,92,NA,NA
t0007722,2019,10,137,NA,NA
t0007722,2019,11,137,NA,NA
t0007722,2019,12,137,NA,NA
t0007722,2020,12,107,NA,NA
t0007722,2021,1,107,NA,NA
t0007722,2021,2,107,NA,NA
t0007772,2017,1,986,11,25
t0007772,2017,2,986,11,25
t0007772,2017,3,986,11,25
t0007772,2017,4,986,11,25
t0007772,2017,5,986,11,25
t0007772,2017,6,986,11,25
t0007772,2017,7,986,11,25
t0007772,2017,8,986,11,25
t0007772,2017,9,986,11,25
t0007772,2017,10,986,11,25
t0007772,2017,11,986,11,25
t0007772,2017,12,986,11,25
t0007772,2018,1,986,11,25
t0007772,2018,2,986,11,25
t0007772,2018,3,986,11,25
t0007772,2018,4,986,11,25
t0007772,2018,5,986,11,25
t0007772,2018,6,986,11,25
t0007772,2018,7,986,NA,NA
t0007772,2018,8,986,11,25
t0007772,2018,9,986,NA,NA
t0007772,2018,10,986,NA,NA
t0007772,2018,11,986,11,25
t0007772,2018,12,986,NA,NA
t0007772,2019,1,986,NA,NA
t0007772,2019,2,986,11,25
t0007772,2019,3,986,11,25
t0007772,2019,4,986,11,25
t0007772,2019,5,986,11,25
t0007772,2019,6,986,11,25
t0007772,2019,7,986,11,25
t0007772,2019,8,986,11,25
t0007772,2019,9,986,11,25
t0007772,2019,10,986,11,25
t0007772,2019,11,986,11,25
t0007772,2019,12,986,11,25
t0007772,2020,1,986,11,25
t0007772,2020,2,986,11,25
t0007772,2020,3,986,11,25
t0007772,2020,4,986,NA,NA
t0007772,2020,5,986,NA,NA
t0007772,2020,6,986,NA,NA
t0007772,2020,7,986,NA,NA
t0007772,2020,8,986,NA,NA
t0007772,2020,9,986,NA,NA
t0007772,2020,10,986,NA,NA
t0007772,2020,11,986,NA,NA
t0007772,2020,12,986,NA,NA
t0007772,2021,1,986,NA,NA
t0007772,2021,2,986,NA,NA
t0007778,2017,1,73,NA,NA
t0007778,2017,2,73,NA,NA
t0007778,2017,3,74,NA,NA
t0007778,2017,4,74,NA,NA
t0007778,2017,5,74,NA,NA
t0007778,2017,6,74,NA,NA
t0007778,2017,7,74,NA,NA
t0007778,2017,8,74,NA,NA
t0007778,2017,9,74,NA,NA
t0007778,2017,10,74,NA,NA
t0007778,2017,11,74,NA,NA
t0007778,2017,12,74,NA,NA
t0007778,2018,1,74,NA,NA
t0007778,2018,2,74,NA,NA
t0007778,2018,3,74,NA,NA
t0007778,2018,4,74,NA,NA
t0007778,2018,5,74,NA,NA
t0007778,2018,6,74,NA,NA
t0007778,2018,7,74,NA,NA
t0007778,2018,8,74,NA,NA
t0007778,2018,9,74,NA,NA
t0007778,2018,10,74,NA,NA
t0007778,2018,11,74,NA,NA
t0007778,2018,12,74,NA,NA
t0007778,2019,1,102,NA,NA
t0007778,2019,2,102,NA,NA
t0007778,2019,3,102,NA,NA
t0007778,2019,4,102,NA,NA
t0007778,2019,5,102,NA,NA
t0007778,2019,6,102,NA,NA
t0007778,2019,7,102,NA,NA
t0007778,2019,8,102,NA,NA
t0007778,2019,9,102,NA,NA
t0007778,2019,10,102,NA,NA
t0007778,2019,11,102,NA,NA
t0007778,2019,12,102,NA,NA
t0007778,2020,1,102,NA,NA
t0007778,2020,2,102,NA,NA
t0007778,2020,3,112,11,25
t0007778,2020,4,112,NA,NA
t0007778,2020,5,112,NA,NA
t0007778,2020,6,112,NA,NA
t0007778,2020,7,112,NA,NA
t0007778,2020,8,112,NA,NA
t0007778,2020,9,112,NA,NA
t0007778,2020,10,112,NA,NA
t0007778,2020,11,112,NA,NA
t0007778,2020,12,112,NA,NA
t0007778,2021,1,112,NA,NA
t0007778,2021,2,112,NA,NA
t0007811,2017,1,561,NA,NA
t0007811,2017,2,612,NA,NA
t0007811,2017,3,612,NA,NA
t0007811,2017,4,612,NA,NA
t0007811,2017,5,612,NA,NA
t0007811,2017,6,612,NA,NA
t0007811,2017,7,612,NA,NA
t0007811,2017,8,612,NA,NA
t0007811,2017,9,612,NA,NA
t0007811,2017,10,612,NA,NA
t0007811,2017,11,685,NA,NA
t0007811,2017,12,685,11,25
t0007811,2018,1,685,11,25
t0007811,2018,2,685,11,25
t0007811,2018,3,685,11,25
t0007811,2018,4,685,11,25
t0007811,2018,5,685,11,25
t0007811,2018,6,685,11,25
t0007811,2018,7,685,11,25
t0007811,2018,8,685,11,25
t0007811,2018,9,685,11,25
t0007811,2018,10,685,11,25
t0007811,2018,11,662,11,25
t0007811,2018,12,662,11,25
t0007811,2019,1,662,11,25
t0007811,2019,2,662,11,25
t0007811,2019,3,662,11,25
t0007811,2019,4,662,11,25
t0007811,2019,5,662,11,25
t0007811,2019,6,662,11,25
t0007811,2019,7,662,11,25
t0007811,2020,9,369,NA,NA
t0007811,2020,10,369,NA,NA
t0007811,2020,11,369,NA,NA
t0007811,2020,9,86,NA,NA
t0007811,2020,9,283,NA,NA
t0007811,2020,12,369,NA,NA
t0007811,2021,1,369,NA,NA
t0007811,2021,2,369,NA,NA
t0007829,2017,4,97,NA,NA
t0007829,2017,5,97,11,25
t0007829,2017,6,97,11,25
t0007829,2017,7,97,NA,NA
t0007829,2017,8,97,11,25
t0007829,2017,9,97,11,25
t0007829,2017,10,97,NA,NA
t0007829,2017,11,97,11,25
t0007829,2017,12,305,11,25
t0007829,2018,1,305,11,25
t0007829,2018,2,305,11,25
t0007829,2018,3,305,11,25
t0007829,2018,4,305,11,25
t0007829,2019,9,156,11,25
t0007829,2019,10,156,11,25
t0007829,2019,11,156,11,25
t0007829,2019,12,156,11,25
t0007829,2020,1,156,11,25
t0007829,2020,2,156,11,25
t0007829,2020,3,156,11,25
t0007829,2020,4,156,NA,NA
t0007829,2020,5,156,NA,NA
t0007829,2020,6,156,NA,NA
t0007829,2020,7,156,NA,NA
t0007829,2020,8,156,NA,NA
t0007829,2020,9,156,NA,NA
t0007829,2020,10,156,NA,NA
t0007829,2020,11,156,NA,NA
t0007829,2020,12,366,NA,NA
t0007829,2021,1,366,NA,NA
t0007829,2021,2,366,NA,NA
t0007853,2017,1,303,NA,NA
t0007853,2017,2,303,NA,NA
t0007853,2017,3,303,NA,NA
t0007853,2017,4,303,NA,NA
t0007853,2017,5,303,NA,NA
t0007853,2017,6,303,NA,NA
t0007853,2017,7,303,NA,NA
t0007853,2017,8,305,NA,NA
t0007853,2017,9,305,NA,NA
t0007853,2017,10,305,NA,NA
t0007853,2017,11,305,NA,NA
t0007853,2017,12,305,NA,NA
t0007853,2018,1,305,NA,NA
t0007853,2018,2,305,NA,NA
t0007853,2018,3,305,NA,NA
t0007853,2018,4,305,NA,NA
t0007853,2018,5,305,NA,NA
t0007853,2018,6,305,NA,NA
t0007853,2018,7,305,NA,NA
t0007853,2018,8,314,NA,NA
t0007853,2018,9,314,NA,NA
t0007853,2018,10,314,NA,NA
t0007853,2018,11,314,NA,NA
t0007853,2018,12,314,NA,NA
t0007853,2019,1,314,NA,NA
t0007853,2019,2,314,NA,NA
t0007853,2019,3,314,NA,NA
t0007853,2019,4,314,NA,NA
t0007853,2019,5,314,NA,NA
t0007853,2019,6,314,NA,NA
t0007853,2019,7,314,NA,NA
t0007853,2019,8,314,NA,NA
t0007853,2019,9,314,NA,NA
t0007853,2019,10,314,NA,NA
t0007853,2019,11,314,NA,NA
t0007853,2019,12,314,NA,NA
t0007853,2020,1,314,NA,NA
t0007853,2020,2,314,NA,NA
t0007853,2020,3,314,NA,NA
t0007853,2020,4,314,NA,NA
t0007853,2020,5,314,NA,NA
t0007853,2020,6,314,NA,NA
t0007853,2020,7,314,NA,NA
t0007853,2020,8,314,NA,NA
t0007853,2020,9,314,NA,NA
t0007853,2020,10,314,NA,NA
t0007853,2020,10,377,NA,NA
t0007853,2020,11,377,NA,NA
t0007853,2020,12,377,NA,NA
t0007853,2021,1,377,NA,NA
t0007853,2021,2,377,NA,NA
t0007854,2017,1,293,NA,NA
t0007854,2017,2,293,NA,NA
t0007854,2017,3,293,NA,NA
t0007854,2017,4,294,NA,NA
t0007854,2017,5,294,NA,NA
t0007854,2017,6,294,NA,NA
t0007854,2017,7,294,NA,NA
t0007854,2017,8,294,NA,NA
t0007854,2017,9,294,11,25
t0007854,2017,10,294,NA,NA
t0007854,2017,11,294,NA,NA
t0007854,2017,12,294,NA,NA
t0007854,2018,1,294,NA,NA
t0007854,2018,2,294,NA,NA
t0007854,2018,3,302,NA,NA
t0007854,2018,4,302,NA,NA
t0007854,2018,5,302,NA,NA
t0007854,2018,6,302,11,25
t0007854,2018,7,302,NA,NA
t0007854,2018,8,302,NA,NA
t0007854,2018,9,302,NA,NA
t0007854,2018,10,302,NA,NA
t0007854,2018,11,302,NA,NA
t0007854,2018,12,302,NA,NA
t0007854,2019,1,302,NA,NA
t0007854,2019,2,302,NA,NA
t0007854,2019,3,302,NA,NA
t0007854,2019,4,302,NA,NA
t0007854,2019,5,302,NA,NA
t0007854,2019,6,302,NA,NA
t0007854,2019,7,302,NA,NA
t0007854,2019,8,302,NA,NA
t0007854,2019,3,300,NA,NA
t0007854,2019,4,300,NA,NA
t0007854,2019,5,300,NA,NA
t0007854,2019,6,300,NA,NA
t0007854,2019,7,300,NA,NA
t0007854,2019,8,300,NA,NA
t0007854,2019,9,300,11,25
t0007854,2019,10,300,11,25
t0007854,2019,11,300,NA,NA
t0007854,2019,12,300,NA,NA
t0007854,2020,1,300,NA,NA
t0007854,2020,2,300,NA,NA
t0007854,2020,3,300,11,25
t0007854,2020,4,300,NA,NA
t0007854,2020,5,300,NA,NA
t0007854,2020,6,300,NA,NA
t0007854,2020,7,300,NA,NA
t0007854,2020,8,300,NA,NA
t0007854,2020,9,300,NA,NA
t0007854,2020,10,300,NA,NA
t0007854,2020,11,319,NA,NA
t0007854,2020,12,319,NA,NA
t0007854,2021,1,319,NA,NA
t0007854,2021,2,319,NA,NA
t0007856,2017,9,255,11,25
t0007856,2017,10,255,NA,NA
t0007856,2017,11,255,NA,NA
t0007856,2017,12,255,11,25
t0007856,2018,1,255,11,25
t0007856,2018,2,255,11,25
t0007856,2018,3,255,11,25
t0007856,2018,4,255,11,25
t0007856,2018,5,255,11,25
t0007856,2018,6,255,11,25
t0007856,2018,7,255,11,25
t0007856,2018,8,255,11,25
t0007856,2018,9,255,11,25
t0007856,2018,10,255,NA,NA
t0007856,2018,11,986,11,25
t0007856,2018,12,986,NA,NA
t0007856,2019,1,986,11,25
t0007856,2019,2,986,11,25
t0007856,2019,3,986,11,25
t0007856,2019,4,986,11,25
t0007856,2019,5,986,11,25
t0007856,2019,6,986,11,25
t0007856,2019,7,986,11,25
t0007856,2019,8,986,11,25
t0007856,2019,9,986,11,25
t0007856,2019,10,986,11,25
t0007856,2019,11,986,11,25
t0007856,2019,12,986,11,25
t0007856,2020,1,986,NA,NA
t0007856,2020,2,986,11,25
t0007856,2020,3,986,11,25
t0007856,2020,4,986,NA,NA
t0007856,2020,5,986,NA,NA
t0007856,2020,6,986,NA,NA
t0007856,2020,7,986,NA,NA
t0007856,2020,8,986,NA,NA
t0007856,2020,9,986,NA,NA
t0007856,2020,10,986,NA,NA
t0007856,2020,6,858,NA,NA
t0007856,2020,7,858,NA,NA
t0007856,2020,8,858,NA,NA
t0007856,2020,9,858,NA,NA
t0007856,2020,10,858,NA,NA
t0007856,2020,11,858,NA,NA
t0007856,2020,12,858,NA,NA
t0007856,2021,1,858,NA,NA
t0007856,2021,2,858,NA,NA
t0007864,2017,1,445,NA,NA
t0007864,2017,2,445,NA,NA
t0007864,2017,3,445,NA,NA
t0007864,2017,4,479,NA,NA
t0007864,2017,5,479,NA,NA
t0007864,2017,6,479,NA,NA
t0007864,2017,7,479,NA,NA
t0007864,2017,8,479,NA,NA
t0007864,2017,9,479,NA,NA
t0007864,2017,10,479,NA,NA
t0007864,2017,11,479,NA,NA
t0007864,2017,12,479,11,25
t0007864,2018,1,479,NA,NA
t0007864,2018,2,533,NA,NA
t0007864,2018,3,533,NA,NA
t0007864,2018,4,533,NA,NA
t0007864,2018,5,533,11,25
t0007864,2018,6,533,11,25
t0007864,2018,7,533,11,25
t0007864,2018,8,533,NA,NA
t0007864,2018,9,533,NA,NA
t0007864,2018,10,533,NA,NA
t0007864,2018,11,533,NA,NA
t0007864,2018,12,533,NA,NA
t0007864,2019,1,533,NA,NA
t0007864,2019,2,533,11,25
t0007864,2018,10,63,NA,NA
t0007864,2018,11,63,NA,NA
t0007864,2018,12,63,NA,NA
t0007864,2019,1,63,NA,NA
t0007864,2019,2,63,11,25
t0007864,2019,3,533,NA,NA
t0007864,2019,3,63,NA,NA
t0007864,2019,4,63,NA,NA
t0007864,2019,5,63,NA,NA
t0007864,2019,6,63,NA,NA
t0007864,2019,7,63,NA,NA
t0007864,2019,8,481,NA,NA
t0007864,2019,9,481,NA,NA
t0007864,2019,10,481,NA,NA
t0007864,2019,11,481,NA,NA
t0007864,2019,12,481,NA,NA
t0007864,2020,1,481,NA,NA
t0007864,2020,2,481,NA,NA
t0007864,2020,3,574,NA,NA
t0007864,2020,4,574,NA,NA
t0007864,2020,5,574,NA,NA
t0007864,2020,6,574,NA,NA
t0007864,2020,7,574,NA,NA
t0007864,2020,8,574,NA,NA
t0007864,2020,9,574,NA,NA
t0007864,2020,10,574,NA,NA
t0007864,2020,11,574,NA,NA
t0007864,2020,12,574,NA,NA
t0007864,2021,1,574,NA,NA
t0007864,2021,2,574,NA,NA
t0007876,2017,5,5,11,25
t0007876,2017,6,5,11,25
t0007876,2017,7,5,11,25
t0007876,2017,8,5,NA,NA
t0007876,2017,9,5,NA,NA
t0007876,2017,10,5,NA,NA
t0007876,2017,11,5,NA,NA
t0007876,2017,12,5,NA,NA
t0007876,2018,1,5,NA,NA
t0007876,2019,7,596,11,25
t0007876,2019,8,596,11,25
t0007876,2019,9,596,11,25
t0007876,2019,10,596,11,25
t0007876,2019,11,596,11,25
t0007876,2019,12,596,11,25
t0007876,2020,1,596,11,25
t0007876,2020,2,596,NA,NA
t0007876,2020,3,596,NA,NA
t0007876,2020,4,986,NA,NA
t0007876,2020,5,986,NA,NA
t0007876,2020,6,986,NA,NA
t0007876,2020,7,986,NA,NA
t0007876,2020,8,986,NA,NA
t0007876,2020,6,303,NA,NA
t0007876,2020,7,303,NA,NA
t0007876,2020,8,303,NA,NA
t0007876,2020,9,303,NA,NA
t0007876,2020,10,303,NA,NA
t0007876,2020,11,303,NA,NA
t0007876,2020,12,303,NA,NA
t0007876,2021,1,303,NA,NA
t0007876,2021,2,303,NA,NA
t0007887,2017,1,548,11,25
t0007887,2017,2,548,11,25
t0007887,2017,3,548,11,25
t0007887,2017,4,548,NA,NA
t0007887,2017,4,74,NA,NA
t0007887,2017,5,548,11,25
t0007887,2017,5,74,11,25
t0007887,2017,6,729,11,25
t0007887,2017,6,74,11,25
t0007887,2017,7,729,11,25
t0007887,2017,7,74,11,25
t0007887,2017,6,318,11,25
t0007887,2017,7,318,11,25
t0007887,2017,8,729,11,25
t0007887,2017,8,74,11,25
t0007887,2017,8,318,11,25
t0007887,2017,9,318,NA,NA
t0007887,2017,9,74,NA,NA
t0007887,2017,10,318,NA,NA
t0007887,2017,10,74,NA,NA
t0007887,2017,11,318,NA,NA
t0007887,2017,11,74,NA,NA
t0007887,2017,12,74,NA,NA
t0007887,2017,12,318,NA,NA
t0007887,2018,1,318,NA,NA
t0007887,2018,1,74,NA,NA
t0007887,2018,2,435,NA,NA
t0007887,2018,2,74,NA,NA
t0007887,2018,3,435,NA,NA
t0007887,2018,3,74,NA,NA
t0007887,2018,3,736,NA,NA
t0007887,2018,4,435,11,25
t0007887,2018,5,435,NA,NA
t0007887,2018,6,435,11,25
t0007887,2018,7,435,11,25
t0007887,2018,8,435,NA,NA
t0007887,2018,9,435,11,25
t0007887,2018,10,435,11,25
t0007887,2018,11,435,11,25
t0007887,2018,12,435,11,25
t0007887,2019,1,435,11,25
t0007887,2019,2,435,11,25
t0007887,2019,3,435,11,25
t0007887,2019,4,435,11,25
t0007887,2019,5,435,11,25
t0007887,2019,6,435,11,25
t0007887,2019,7,435,11,25
t0007887,2019,8,435,11,25
t0007887,2019,9,435,11,25
t0007887,2019,1,368,11,25
t0007887,2019,2,368,11,25
t0007887,2019,3,368,11,25
t0007887,2019,4,368,11,25
t0007887,2019,5,368,11,25
t0007887,2019,6,368,11,25
t0007887,2019,7,368,11,25
t0007887,2019,8,368,11,25
t0007887,2019,9,368,11,25
t0007887,2019,10,435,NA,NA
t0007887,2019,10,368,NA,NA
t0007887,2019,11,368,NA,NA
t0007887,2019,12,368,NA,NA
t0007887,2020,1,368,NA,NA
t0007887,2020,2,368,NA,NA
t0007887,2020,3,368,11,25
t0007887,2020,4,368,NA,NA
t0007887,2020,5,368,NA,NA
t0007887,2020,6,368,NA,NA
t0007887,2020,7,368,NA,NA
t0007887,2020,8,368,NA,NA
t0007887,2020,9,368,NA,NA
t0007887,2020,10,368,NA,NA
t0007887,2020,11,368,NA,NA
t0007887,2020,1,74,NA,NA
t0007887,2020,2,74,NA,NA
t0007887,2020,3,74,11,25
t0007887,2020,4,74,NA,NA
t0007887,2020,5,74,NA,NA
t0007887,2020,6,74,NA,NA
t0007887,2020,7,74,NA,NA
t0007887,2020,8,74,NA,NA
t0007887,2020,9,74,NA,NA
t0007887,2020,10,74,NA,NA
t0007887,2020,11,74,NA,NA
t0007887,2020,12,74,NA,NA
t0007887,2021,1,74,NA,NA
t0007887,2021,2,74,NA,NA
t0007909,2017,1,98,NA,NA
t0007909,2017,2,98,NA,NA
t0007909,2017,3,113,NA,NA
t0007909,2017,4,113,NA,NA
t0007909,2017,5,113,NA,NA
t0007909,2017,6,113,NA,NA
t0007909,2017,7,113,NA,NA
t0007909,2017,8,113,NA,NA
t0007909,2017,9,113,NA,NA
t0007909,2017,10,113,NA,NA
t0007909,2017,11,113,NA,NA
t0007909,2017,12,113,NA,NA
t0007909,2018,1,113,NA,NA
t0007909,2018,2,113,NA,NA
t0007909,2018,3,118,NA,NA
t0007909,2018,4,118,NA,NA
t0007909,2018,5,118,NA,NA
t0007909,2018,6,118,NA,NA
t0007909,2018,7,118,NA,NA
t0007909,2018,8,118,NA,NA
t0007909,2018,9,118,NA,NA
t0007909,2018,10,118,NA,NA
t0007909,2018,11,118,NA,NA
t0007909,2018,12,118,NA,NA
t0007909,2019,1,118,NA,NA
t0007909,2019,2,118,NA,NA
t0007909,2019,3,118,NA,NA
t0007909,2019,4,118,NA,NA
t0007909,2019,5,118,NA,NA
t0007909,2019,6,118,NA,NA
t0007909,2019,7,118,NA,NA
t0007909,2019,3,125,NA,NA
t0007909,2019,4,125,NA,NA
t0007909,2019,5,125,NA,NA
t0007909,2019,6,125,NA,NA
t0007909,2019,7,125,NA,NA
t0007909,2019,8,118,NA,NA
t0007909,2019,8,125,NA,NA
t0007909,2019,9,125,NA,NA
t0007909,2019,10,125,NA,NA
t0007909,2019,11,125,NA,NA
t0007909,2019,12,125,NA,NA
t0007909,2020,1,125,NA,NA
t0007909,2020,2,125,NA,NA
t0007909,2020,3,125,NA,NA
t0007909,2020,4,125,NA,NA
t0007909,2020,5,125,NA,NA
t0007909,2020,6,125,NA,NA
t0007909,2020,7,125,NA,NA
t0007909,2020,8,125,NA,NA
